Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,OFFENSE,ON COURT,Result,TRANSITION,Ungrouped,Notes,Flags
Game #11 - Hawai'i 12-21-23 (FINAL),2786.0147000000006,0.897558239999853,DEFENSE,68,,BLOB,,"#13 Kelly, #12 Claude, #5 Gapare, #1 Sturdivant, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2803.6917206860007,10.245782887000132,DEFENSE,69,,P/R,,"#13 Kelly, #12 Claude, #5 Gapare, #1 Sturdivant, #14 Reeves",X2,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2821.3175793220007,12.837255206000009,DEFENSE,70,"Transition D, Opp Off Reb",,,"#13 Kelly, #12 Claude, #5 Gapare, #1 Sturdivant, #14 Reeves",X3,TRANSITION,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2858.6646666666675,13.250033333332794,DEFENSE,71,,P/R,,"#13 Kelly, #12 Claude, #5 Gapare, #1 Sturdivant, #14 Reeves",O3,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2897.2764106170007,7.154989382999702,DEFENSE,72,Transition D,,,"#2 George, #12 Claude, #5 Gapare, #1 Sturdivant, #14 Reeves",X3,TRANSITION,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2990.7314000000006,31.635533333333115,DEFENSE,73,D Foul,POST,,"#2 George, #12 Claude, #5 Gapare, #1 Sturdivant, #14 Reeves",,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3048.5965868290004,4.80158816666426,DEFENSE,74,,POST,,"#2 George, #12 Claude, #5 Gapare, #1 Sturdivant, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3064.7994662046667,6.079313416999867,DEFENSE,75,,POST,,"#2 George, #12 Claude, #5 Gapare, #1 Sturdivant, #14 Reeves",FT - MI,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3142.3030666666673,28.949999999999818,DEFENSE,76,Opp Off Reb,P/R,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",X3,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3211.0697333336666,14.199999999666943,DEFENSE,77,,P/R,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",O2,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3238.419733333333,14.214366666667047,DEFENSE,78,D Foul,P/R,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",X2F,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3279.1363666666666,3.5,DEFENSE,79,,P/R,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3298.8863999996665,5.800000000000182,DEFENSE,80,,P/R,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3352.6714666666667,22.22950989200035,DEFENSE,81,D Foul,P/R,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",X2F,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3400.1530666666667,5.266666667000209,DEFENSE,82,,P/R,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3421.436366666667,3.25,DEFENSE,83,,P/R,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3447.1291874926674,19.823879173999558,DEFENSE,84,D Foul,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",X2F,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3491.953066666667,4.016666666666424,DEFENSE,85,,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3507.486366666667,6.25,DEFENSE,86,,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3529.9455333333335,18.074200000333803,DEFENSE,87,,POST,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",TO,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3567.5197333333335,7.75,DEFENSE,88,,,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3593.538833333333,21.000000000333785,DEFENSE,89,"SLOB Def, Opp Off Reb",OFF BALL SCREEN,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",X3,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3614.538833333667,5.683333332999609,DEFENSE,90,,,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3638.1888333333336,12.283333333332848,DEFENSE,91,SLOB Def,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",O2,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3724.070528903663,12.736806710003293,DEFENSE,92,,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",TO,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3793.5117861846666,21.598291883000456,DEFENSE,93,D Foul,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",X2F,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3840.966543988333,4.2035481663315295,DEFENSE,94,,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3858.9693570726677,5.100528665666388,DEFENSE,95,,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3886.4888333336667,30.281219696666994,DEFENSE,96,,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",X3,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3943.655499999667,7.516666666999299,DEFENSE,97,,,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3977.2830333330003,18.33103333366671,DEFENSE,98,"SLOB Def, D Foul",DK/MVMT,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",O2F,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4030.366366666666,6.25,DEFENSE,99,,DK/MVMT,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",FT - MK,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4053.4781000000003,15.77271467599985,DEFENSE,100,Opp Off Reb,DK/MVMT,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",X3,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4136.0008,15.215566666666746,DEFENSE,101,"SLOB Def, D Foul",ISO,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",O2F,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4204.483,6.7000333329997375,DEFENSE,102,,ISO,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",FT - MI,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4297.974233333333,11.899999999999636,DEFENSE,103,,P/R,,"#2 George, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",X3,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),0.0,365.902,GAME,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),365.902,388.10009999999994,GAME,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),754.0020999999999,116.15730000000008,GAME,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),870.1594,226.2319,GAME,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1096.3913,293.9401333333335,GAME,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1390.3314333333335,335.1917000000003,GAME,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1725.5231333333338,361.0531333333331,GAME,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2086.576266666667,129.45449999999983,GAME,8,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2216.0307666666668,290.4839333333334,GAME,9,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2506.5147000000006,529.3842333333332,GAME,10,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3035.898933333334,547.3443666666662,GAME,11,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3583.2433,393.3837999999996,GAME,12,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3976.6270999999997,248.6289333333334,GAME,13,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4225.256033333333,104.01823333333323,GAME,14,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),47.66735218800001,8.0,OPP 2PT Shot,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),90.67090000000002,8.0,OPP 2PT Shot,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),235.687566667,8.0,OPP 2PT Shot,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),356.88541209,8.0,OPP 2PT Shot,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),432.7317666666667,8.0,OPP 2PT Shot,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),559.2217666666668,8.0,OPP 2PT Shot,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),579.4602666666667,8.0,OPP 2PT Shot,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),887.7404333333334,8.0,OPP 2PT Shot,8,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),955.7852742260002,8.0,OPP 2PT Shot,9,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1007.5304666670002,8.0,OPP 2PT Shot,10,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1244.9604333333334,8.0,OPP 2PT Shot,11,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1285.3104333333333,8.0,OPP 2PT Shot,12,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1336.4001571093333,8.0,OPP 2PT Shot,13,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1481.1094560676672,8.0,OPP 2PT Shot,14,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1561.9180666666668,8.0,OPP 2PT Shot,15,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1611.251366666667,8.0,OPP 2PT Shot,16,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1647.0513999996672,8.0,OPP 2PT Shot,17,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1839.6816333333338,8.0,OPP 2PT Shot,18,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1842.0702340313335,8.0,OPP 2PT Shot,19,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1883.4483000003336,8.0,OPP 2PT Shot,20,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1952.6149333333335,8.0,OPP 2PT Shot,21,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1986.3483000000003,8.0,OPP 2PT Shot,22,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2076.0539420973337,8.0,OPP 2PT Shot,23,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2139.1292714796673,8.0,OPP 2PT Shot,24,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2185.8849999996673,8.0,OPP 2PT Shot,25,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2186.9349666666667,8.0,OPP 2PT Shot,26,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2249.0354666663334,8.0,OPP 2PT Shot,27,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2274.440872944334,8.0,OPP 2PT Shot,28,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2436.4226464033336,8.0,OPP 2PT Shot,29,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2625.498066666667,8.0,OPP 2PT Shot,30,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2680.5314000000008,8.0,OPP 2PT Shot,31,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2753.1118375310007,8.0,OPP 2PT Shot,32,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2806.5147333330005,8.0,OPP 2PT Shot,33,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3014.6169627830004,8.0,OPP 2PT Shot,34,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3217.7697333333335,8.0,OPP 2PT Shot,35,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3244.884129769667,8.0,OPP 2PT Shot,36,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3368.1863999996667,8.0,OPP 2PT Shot,37,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3643.438941438667,8.0,OPP 2PT Shot,38,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3807.5312101786667,8.0,OPP 2PT Shot,39,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3987.8640996249997,8.0,OPP 2PT Shot,40,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4143.708080804,8.0,OPP 2PT Shot,41,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),179.504233333,8.0,OPP 3PT Shot,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),201.62740335,8.0,OPP 3PT Shot,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),270.387566667,8.0,OPP 3PT Shot,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),505.72396666666674,7.999999999999943,OPP 3PT Shot,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),723.2650666666666,8.0,OPP 3PT Shot,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),760.1178,8.0,OPP 3PT Shot,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),840.6844666663333,8.0,OPP 3PT Shot,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1039.947133333,8.0,OPP 3PT Shot,8,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1072.1971,8.0,OPP 3PT Shot,9,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1126.7104333333334,8.0,OPP 3PT Shot,10,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1224.3783295323335,8.0,OPP 3PT Shot,11,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1229.2104333333334,8.0,OPP 3PT Shot,12,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1349.5771000003333,8.0,OPP 3PT Shot,13,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1420.8680666666671,8.0,OPP 3PT Shot,14,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1585.2814604476669,8.0,OPP 3PT Shot,15,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1766.8140171043335,8.0,OPP 3PT Shot,16,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2151.534999999667,8.0,OPP 3PT Shot,17,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2621.718065442001,8.0,OPP 3PT Shot,18,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2821.3480666670002,8.0,OPP 3PT Shot,19,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2863.1646666666675,8.0,OPP 3PT Shot,20,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2896.8480666666674,8.0,OPP 3PT Shot,21,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3163.036366666667,8.0,OPP 3PT Shot,22,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3604.0977775946667,8.0,OPP 3PT Shot,23,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3908.655466666667,8.0,OPP 3PT Shot,24,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4056.983033333,8.0,OPP 3PT Shot,25,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4299.4909333333335,8.0,OPP 3PT Shot,26,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),26.51550528,8.0,FGA - Ndongo #11,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),216.77089999999998,8.0,FGA - Ndongo #11,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),337.204233333,8.0,FGA - Ndongo #11,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),989.504963285,8.0,FGA - Ndongo #11,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1372.6437666663335,8.0,FGA - Ndongo #11,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1464.4975939726671,8.0,FGA - Ndongo #11,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1618.534615682667,8.0,FGA - Ndongo #11,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1895.7149333333334,8.0,FGA - Ndongo #11,8,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3523.195540984667,8.0,FGA - Ndongo #11,9,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3560.003066666667,8.0,FGA - Ndongo #11,10,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3657.315831658667,8.0,FGA - Ndongo #11,11,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3879.4810291836666,8.0,FGA - Ndongo #11,12,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),69.122520777,8.0,FGA - George #2,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),246.3542,8.0,FGA - George #2,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),848.2344333333333,8.0,FGA - George #2,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1052.647133333,8.0,FGA - George #2,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1160.9771000003334,8.0,FGA - George #2,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1257.4604333333334,8.0,FGA - George #2,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1741.7483000003338,8.0,FGA - George #2,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1894.1983000000002,8.0,FGA - George #2,8,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2052.522250486334,8.0,FGA - George #2,9,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2417.0980506513333,8.0,FGA - George #2,10,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2482.452133333333,8.0,FGA - George #2,11,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2658.8617453080005,8.0,FGA - George #2,12,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2921.1898003490005,8.0,FGA - George #2,13,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3521.3937123996666,8.0,FGA - George #2,14,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3735.6721666666663,8.0,FGA - George #2,15,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),97.754233333,8.0,FGA - Gapare #5,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),386.19843333366674,8.0,FGA - Gapare #5,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),566.8817666666666,8.0,FGA - Gapare #5,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1111.1771,8.0,FGA - Gapare #5,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1342.8104333333333,8.0,FGA - Gapare #5,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1828.1921821093335,8.0,FGA - Gapare #5,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1958.2483000003338,8.0,FGA - Gapare #5,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3439.186366666667,8.0,FGA - Gapare #5,8,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3918.8514624476666,8.0,FGA - Gapare #5,9,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),415.2984333333333,8.0,FGA - Sturdivant #1,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),766.3573788163333,8.0,FGA - Sturdivant #1,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),824.1171555183332,8.0,FGA - Sturdivant #1,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1551.1347333336669,8.0,FGA - Sturdivant #1,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2227.353283692333,8.0,FGA - Sturdivant #1,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2795.5980666666674,8.0,FGA - Sturdivant #1,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2890.2312927830008,8.0,FGA - Sturdivant #1,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),457.15136861366665,8.0,FGA - Kelly #13,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),520.9150999996666,8.0,FGA - Kelly #13,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1401.0847333333338,8.0,FGA - Kelly #13,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1571.3229604776668,8.0,FGA - Kelly #13,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1797.5592835943337,8.0,FGA - Kelly #13,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1860.6983000000002,8.0,FGA - Kelly #13,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2112.8516666666674,8.0,FGA - Kelly #13,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2172.8485194016666,8.0,FGA - Kelly #13,8,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3091.6363999996665,8.0,FGA - Kelly #13,9,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3345.4214862786666,8.0,FGA - Kelly #13,10,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3937.1413222576666,8.0,FGA - Kelly #13,11,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),4046.0830333329995,8.0,FGA - Kelly #13,12,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),534.9984333333334,8.0,FGA - Coleman #3,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2266.8021333333336,8.0,FGA - Coleman #3,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),2689.0091317290007,8.0,FGA - Coleman #3,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3081.5197333333335,8.0,FGA - Coleman #3,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),860.4844666663332,8.0,FGA - Claude #12,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1023.7804666666668,8.0,FGA - Claude #12,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),984.511937964,8.0,FGA - Reeves #14,1,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1021.2138,8.0,FGA - Reeves #14,2,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1305.0604333333333,8.0,FGA - Reeves #14,3,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),1596.3680666666671,8.0,FGA - Reeves #14,4,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3226.8504885076673,8.0,FGA - Reeves #14,5,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3228.986366666667,8.0,FGA - Reeves #14,6,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3231.1530666666667,8.0,FGA - Reeves #14,7,,,,,,,,,
Game #11 - Hawai'i 12-21-23 (FINAL),3331.1197333336668,8.0,FGA - Reeves #14,8,,,,,,,,,
