Timeline,Start time,Duration,Row,Instance number,CumulativePeriodDuration,DEFENSE,GameTime,GameTimeEnd,GameTimeStart,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,On Court,Period,PeriodName,Result,TRANSITION,Ungrouped,Notes,Flags
Game #1 - Georgia Southern 11-06-23 (FINAL),1732.483,8.0,OPP 2PT Shot,9,,,00:09:46,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1855.116,8.0,OPP 2PT Shot,10,,,00:10:48,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2232.166,8.0,OPP 2PT Shot,11,,,00:12:23,,,,OREB,,,,1,,O2,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2233.166,8.0,OPP 2PT Shot,12,,,00:12:24,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2283.671802915,8.0,OPP 2PT Shot,13,,,00:12:57,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2310.6995755826647,8.0,OPP 2PT Shot,14,,,00:13:08,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2410.45,8.0,OPP 2PT Shot,15,,,00:14:00,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2582.05,8.0,OPP 2PT Shot,16,,,00:14:55,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2844.966,8.0,OPP 2PT Shot,17,,,00:15:57,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3055.074,8.0,OPP 2PT Shot,18,,,00:17:27,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3303.237139583,8.0,OPP 2PT Shot,19,,,00:19:05,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3371.15,8.0,OPP 2PT Shot,20,,,00:19:54,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3652.685716667,8.0,OPP 2PT Shot,21,,,00:00:06,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3748.332,8.0,OPP 2PT Shot,22,,,00:01:42,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3773.606664648,8.0,OPP 2PT Shot,23,,,00:02:07,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3850.384,8.0,OPP 2PT Shot,24,,,00:02:58,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4365.6089999999995,8.0,OPP 2PT Shot,25,,,00:05:30,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4487.49531089,8.0,OPP 2PT Shot,26,,,00:06:16,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4520.569116667,8.0,OPP 2PT Shot,27,,,00:06:21,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4541.289816667,8.0,OPP 2PT Shot,28,,,00:06:40,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4808.412,8.0,OPP 2PT Shot,29,,,00:07:15,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5160.71,8.0,OPP 2PT Shot,30,,,00:09:49,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5211.909766667,8.0,OPP 2PT Shot,31,,,00:10:40,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5242.923,8.0,OPP 2PT Shot,32,,,00:11:11,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5246.6759999999995,8.0,OPP 2PT Shot,33,,,00:11:15,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5726.9439999999995,8.0,OPP 2PT Shot,34,,,00:13:47,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5866.314,8.0,OPP 2PT Shot,35,,,00:15:21,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6125.1888,8.0,OPP 2PT Shot,36,,,00:16:11,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6338.418,8.0,OPP 2PT Shot,37,,,00:17:54,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6339.237,8.0,OPP 2PT Shot,38,,,00:17:54,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),392.333333334,8.0,FGA - Claude #12,1,,,00:01:38,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1545.583333334,8.0,FGA - Claude #12,2,,,00:08:41,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1596.5,8.0,FGA - Claude #12,3,,,00:08:46,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2892.746470833,8.0,FGA - Claude #12,4,,,00:16:34,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3282.71513208,8.0,FGA - Claude #12,5,,,00:18:45,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3730.38,8.0,FGA - Claude #12,6,,,00:01:24,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4055.8,8.0,FGA - Claude #12,7,,,00:04:11,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4064.295,8.0,FGA - Claude #12,8,,,00:04:19,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4828.429,8.0,FGA - Claude #12,9,,,00:07:35,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5772.353,8.0,FGA - Claude #12,10,,,00:14:32,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6238.652,8.0,FGA - Claude #12,11,,,00:17:12,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),418.033333334,8.0,OPP 3PT Shot,1,,,00:02:04,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),448.416666667,8.0,OPP 3PT Shot,2,,,00:02:35,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),548.183,8.0,OPP 3PT Shot,3,,,00:03:21,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),574.883,8.0,OPP 3PT Shot,4,,,00:03:48,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),973.966,8.0,OPP 3PT Shot,5,,,00:05:20,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1212.266,8.0,OPP 3PT Shot,6,,,00:07:15,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1240.733,8.0,OPP 3PT Shot,7,,,00:07:44,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1656.007,8.0,OPP 3PT Shot,8,,,00:08:56,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1758.45,8.0,OPP 3PT Shot,9,,,00:10:12,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1932.616,8.0,OPP 3PT Shot,10,,,00:11:45,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2413.5,8.0,OPP 3PT Shot,11,,,00:14:03,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3072.083,8.0,OPP 3PT Shot,12,,,00:17:44,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3710.186,8.0,OPP 3PT Shot,13,,,00:01:04,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4080.56,8.0,OPP 3PT Shot,14,,,00:04:35,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4835.195,8.0,OPP 3PT Shot,15,,,00:07:41,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4870.2351,8.0,OPP 3PT Shot,16,,,00:08:16,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4907.223,8.0,OPP 3PT Shot,17,,,00:08:53,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5695.893,8.0,OPP 3PT Shot,18,,,00:13:16,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5756.719,8.0,OPP 3PT Shot,19,,,00:14:17,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6213.710999999999,8.0,OPP 3PT Shot,20,,,00:16:47,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6288.886,8.0,OPP 3PT Shot,21,,,00:17:19,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),471.7,8.0,FGA - Abram #24,1,,,00:02:58,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4063.295,8.0,FGA - Abram #24,2,,,00:04:18,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4555.704216667,8.0,FGA - Abram #24,3,,,00:06:54,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),833.233,8.0,FGA - Sturdivant #1,1,,,00:04:27,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1742.7,8.0,FGA - Sturdivant #1,2,,,00:09:56,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2329.633,8.0,FGA - Sturdivant #1,3,,,00:13:27,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5189.477,8.0,FGA - Sturdivant #1,4,,,00:10:18,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6567.770442041,8.0,FGA - Sturdivant #1,5,,,00:19:08,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1016.216,7.999999999999886,FGA - Reeves #14,1,,,00:05:44,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1699.483,8.0,FGA - Reeves #14,2,,,00:09:13,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2597.533,8.0,FGA - Reeves #14,3,,,00:15:11,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2853.9,8.0,FGA - Reeves #14,4,,,00:16:06,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3694.1438,8.0,FGA - Reeves #14,5,,,00:00:48,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3817.409,8.0,FGA - Reeves #14,6,,,00:02:25,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5745.91,8.0,FGA - Reeves #14,7,,,00:14:06,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1192.766,8.0,FGA - Coleman #3,1,,,00:06:56,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1278.233,8.0,FGA - Coleman #3,2,,,00:08:04,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1542.666666667,8.0,FGA - Coleman #3,3,,,00:08:38,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3973.955,8.0,FGA - Coleman #3,4,,,00:03:48,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4391.646,8.0,FGA - Coleman #3,5,,,00:05:50,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4849.952,8.0,FGA - Coleman #3,6,,,00:07:56,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5225.673,8.0,FGA - Coleman #3,7,,,00:10:54,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5677.408133334,8.0,FGA - Coleman #3,8,,,00:12:57,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5903.15,8.0,FGA - Coleman #3,9,,,00:15:58,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6328.493,8.0,FGA - Coleman #3,10,,,00:17:44,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1721.983,8.0,FGA - Sacko #23,1,,,00:09:35,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3324.233,8.0,FGA - Sacko #23,2,,,00:19:26,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3936.933,8.0,FGA - Sacko #23,3,,,00:03:11,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2324.633,8.0,FGA - Dowuona #10,1,,,00:13:22,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2347.133,8.0,FGA - Dowuona #10,2,,,00:13:44,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),193.522,442.117,Game,1,,,,,,,,,,,,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),811.09,483.05100000000004,Game,2,,,00:04:12,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),1493.542,493.779,Game,3,,,00:08:10,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2187.316,446.567,Game,4,,,00:12:15,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),2817.354,572.4950000000003,Game,5,,,00:15:35,,,,,,,,1,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),3642.121,476.8239999999996,Game,6,,,,,,,,,,,,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4215.052,378.58200000000033,Game,7,,,00:05:08,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),4798.415,122.65099999999984,Game,8,,,00:07:14,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5111.696,175.66300000000047,Game,9,,,00:09:03,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),5518.818,399.2679999999991,Game,10,,,00:11:48,,,,,,,,2,,,,,,
Game #1 - Georgia Southern 11-06-23 (FINAL),6113.161,532.4609999999993,Game,11,,,00:16:11,,,,,,,,2,,,,,,
