Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,PLAYERS,Result,SHOT AREA,TRANSITION,Ungrouped,Notes,Flags
Game #5 - Miss State 11-28-23,6216.880133333333,8.0,OPP 3PT Shot,30,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,111.116666667,8.0,FGA - George #2,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,178.05,8.0,FGA - George #2,2,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,313.32542222222224,8.0,FGA - George #2,3,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1201.1833,8.0,FGA - George #2,4,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1342.5666666666666,8.0,FGA - George #2,5,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1708.4,8.0,FGA - George #2,6,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2444.95,8.0,FGA - George #2,7,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3002.913466667,8.0,FGA - George #2,8,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4848.663466667,8.0,FGA - George #2,9,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,5470.713466667,8.0,FGA - George #2,10,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,138.783333333,8.0,FGA - Ndongo #11,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,656.983333333,8.0,FGA - Ndongo #11,2,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1182.6,8.0,FGA - Ndongo #11,3,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4513.796800001,8.0,FGA - Ndongo #11,4,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4542.291133333333,8.0,FGA - Ndongo #11,5,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,217.76666666666668,8.0,FGA - Reeves #14,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1784.1333,8.0,FGA - Reeves #14,2,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2297.9437222222223,8.0,FGA - Reeves #14,3,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2525.480377777778,8.0,FGA - Reeves #14,4,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2931.780133334,8.0,FGA - Reeves #14,5,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3165.4634666666666,8.0,FGA - Reeves #14,6,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4260.3134666666665,8.0,FGA - Reeves #14,7,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4405.0968,8.0,FGA - Reeves #14,8,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4754.179766666667,8.0,FGA - Reeves #14,9,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4936.480133334,8.0,FGA - Reeves #14,10,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,5654.2968,8.0,FGA - Reeves #14,11,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,275.53363333333334,8.0,FGA - Kelly #13,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,342.51666666666665,8.0,FGA - Kelly #13,2,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,658.533333333,8.0,FGA - Kelly #13,3,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,781.6666666666666,8.0,FGA - Kelly #13,4,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1672.3733666666667,8.0,FGA - Kelly #13,5,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1868.55,8.0,FGA - Kelly #13,6,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2001.433333333,8.0,FGA - Kelly #13,7,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2358.5259333333333,8.0,FGA - Kelly #13,8,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2557.3,8.0,FGA - Kelly #13,9,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2848.8587444444443,8.0,FGA - Kelly #13,10,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2970.580133334,8.0,FGA - Kelly #13,11,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3169.280133334,8.0,FGA - Kelly #13,12,Opp Off Reb,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3636.855466666667,8.0,FGA - Kelly #13,13,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4256.780133334,8.0,FGA - Kelly #13,14,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4479.344788888889,8.0,FGA - Kelly #13,15,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4510.9468,8.0,FGA - Kelly #13,16,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,5631.032377777778,8.0,FGA - Kelly #13,17,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,5631.963466666667,8.0,FGA - Kelly #13,18,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,608.15,8.0,FGA - Sturdivant #1,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,950.4,8.0,FGA - Sturdivant #1,2,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2652.1748888888887,8.0,FGA - Sturdivant #1,3,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3768.830133334,8.0,FGA - Sturdivant #1,4,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3814.8301333333334,8.0,FGA - Sturdivant #1,5,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4057.163466667,8.0,FGA - Sturdivant #1,6,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,5623.866355555556,8.0,FGA - Sturdivant #1,7,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1237.25,8.0,FGA - Murphy #4,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1301.7633222222223,8.0,FGA - Coleman #3,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1848.2892555555557,8.0,FGA - Coleman #3,2,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2494.2833,8.0,FGA - Coleman #3,3,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3149.413466666667,8.0,FGA - Coleman #3,4,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3429.312677777778,8.0,FGA - Coleman #3,5,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3495.0258555555556,8.0,FGA - Coleman #3,6,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,1965.1833,8.0,FGA - Claude #12,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,3549.4801333333335,8.0,FGA - Claude #12,2,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,2381.233333333,8.0,FGA - Dowuona #10,1,,,,,,,,,,,,
Game #5 - Miss State 11-28-23,4897.742422222223,8.0,FGA - Sacko #23,1,,,,,,,,,,,,
