Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,OFFENSE,ON COURT,Result,TRANSITION,Ungrouped,Notes,Flags
Game #9 - Penn State 12-16-23 (FINAL),1918.1484666663334,28.313355390666857,DEFENSE,46,Opp Off Reb,ISO,,"#11 Ndongo, #5 Gapare, #2 George, #13 Kelly, #3 Coleman",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),1946.4618220570003,4.058444608999707,DEFENSE,47,,ISO,,"#11 Ndongo, #5 Gapare, #2 George, #13 Kelly, #3 Coleman",O3,,,,
Game #9 - Penn State 12-16-23 (FINAL),2023.5447999996666,14.283366666999882,DEFENSE,48,,P/R,,"#11 Ndongo, #2 George, #14 Reeves, #10 Dowuona, #13 Kelly",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2056.7448333326665,9.633333333999872,DEFENSE,49,,P/R,,"#11 Ndongo, #2 George, #14 Reeves, #10 Dowuona, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2110.3571596936663,13.221006973000385,DEFENSE,50,,P/R,,"#11 Ndongo, #2 George, #14 Reeves, #10 Dowuona, #13 Kelly",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),2156.2291952646665,9.079638068333225,DEFENSE,51,"Transition D, D Foul",,,"#11 Ndongo, #2 George, #14 Reeves, #10 Dowuona, #13 Kelly",O2F,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),2190.294799999667,3.5,DEFENSE,52,,,,"#11 Ndongo, #2 George, #14 Reeves, #10 Dowuona, #13 Kelly",FT - MK,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),2220.7375689866667,16.32393101300022,DEFENSE,53,,DK/MVMT,,"#11 Ndongo, #2 George, #14 Reeves, #10 Dowuona, #13 Kelly",O3,,,,
Game #9 - Penn State 12-16-23 (FINAL),2312.073566666333,21.037933333333058,DEFENSE,54,,ISO,,"#11 Ndongo, #2 George, #14 Reeves, #5 Gapare, #13 Kelly",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2349.2114999996666,13.672075418999611,DEFENSE,55,,P/R,,"#11 Ndongo, #2 George, #14 Reeves, #5 Gapare, #13 Kelly",TO,,,,
Game #9 - Penn State 12-16-23 (FINAL),2369.2448333326665,23.709451205999812,DEFENSE,56,,P/R,,"#11 Ndongo, #2 George, #14 Reeves, #5 Gapare, #13 Kelly",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),2529.852033333,25.933700000333374,DEFENSE,57,,DHO/HOFF,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2577.7367333329994,34.66393333300039,DEFENSE,58,Opp Off Reb,POST,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2612.400666666,1.5499999999997272,DEFENSE,59,Opp Off Reb,OREB,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2613.950666666,2.1499666670001716,DEFENSE,60,,OREB,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #13 Kelly",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2634.8839999996662,17.33333333333303,DEFENSE,61,,DK/MVMT,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #13 Kelly",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),2663.000666666,14.859359230999871,DEFENSE,62,D Foul,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #13 Kelly",,,,,
Game #9 - Penn State 12-16-23 (FINAL),2707.6006333329997,8.766700000000128,DEFENSE,63,"BLOB Def, Opp Off Reb",BLOB,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2716.367333333,2.9833333329997913,DEFENSE,64,,OREB,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2735.370399999666,25.696933333333618,DEFENSE,65,,P/R,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",O3,,,,
Game #9 - Penn State 12-16-23 (FINAL),2822.784999999666,19.533333333000428,DEFENSE,66,,DHO/HOFF,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",TO,,,,
Game #9 - Penn State 12-16-23 (FINAL),2882.951666666333,13.435833333333449,DEFENSE,67,,CUT,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2907.534999999666,14.06666666666706,DEFENSE,68,,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",,,,,
Game #9 - Penn State 12-16-23 (FINAL),2927.6682999996665,19.88336666699979,DEFENSE,69,SLOB Def,POST,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),2952.8682999996663,8.183366666999973,DEFENSE,70,"D Foul, Transition D",,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",X2F,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),2993.251666666333,3.766633333333175,DEFENSE,71,,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",FT - MI,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3021.734999999667,3.683333333000064,DEFENSE,72,,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #5 Gapare, #11 Ndongo",FT - MI,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3041.368333332666,8.314173419999861,DEFENSE,73,"Transition D, D Foul",,,"#14 Reeves, #2 George, #3 Coleman, #5 Gapare, #11 Ndongo",,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3068.182499999666,9.75250000000051,DEFENSE,74,BLOB Def,,,"#14 Reeves, #2 George, #3 Coleman, #5 Gapare, #11 Ndongo",,,,,
Game #9 - Penn State 12-16-23 (FINAL),3078.7405999996663,22.7391072046712,DEFENSE,75,BLOB Def,P/R,,"#14 Reeves, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),3134.7840072043373,19.66240000000016,DEFENSE,76,Opp Off Reb,P/R,,"#14 Reeves, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),3154.2464072043376,7.383333332999882,DEFENSE,77,,OREB,,"#14 Reeves, #2 George, #3 Coleman, #5 Gapare, #11 Ndongo",O3,,,,
Game #9 - Penn State 12-16-23 (FINAL),3180.4130738713375,13.833333333000155,DEFENSE,78,,P/R,,"#14 Reeves, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),3229.3156750633325,16.379998807671655,DEFENSE,79,D Foul,DHO/HOFF,,"#14 Reeves, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",,,,,
Game #9 - Penn State 12-16-23 (FINAL),3262.820540537671,18.049999999999272,DEFENSE,80,SLOB Def,ISO,,"#14 Reeves, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),3349.7631405376706,21.490700000000288,DEFENSE,81,,DHO/HOFF,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),3441.4538405376707,15.483366667000155,DEFENSE,82,Opp Off Reb,DK/MVMT,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),3456.937207204671,3.316633333000027,DEFENSE,83,,OREB,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),3495.2947738706707,9.100000000000364,DEFENSE,84,Transition D,,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",O3,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3548.6164072043375,10.728366666333386,DEFENSE,85,Opp Off Reb,ISO,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),3570.6521738710044,7.5759333336663985,DEFENSE,86,BLOB Def,BLOB,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",O3,,,,
Game #9 - Penn State 12-16-23 (FINAL),3588.4281072046706,4.833333333000155,DEFENSE,87,"Transition D, D Foul",,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",X2F,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3604.2246171769957,6.2052497096710795,DEFENSE,88,,,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",FT - MK,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3622.130285635999,5.19785929167665,DEFENSE,89,,,,"#11 Ndongo, #2 George, #3 Coleman, #5 Gapare, #13 Kelly",FT - MK,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3659.465007204337,7.666700000000674,DEFENSE,90,BLOB Def,OFF BALL SCREEN,,"#11 Ndongo, #2 George, #1 Sturdivant, #5 Gapare, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),3719.0983738713376,11.75706811300006,DEFENSE,91,Opp Off Reb,P/R,,"#11 Ndongo, #2 George, #1 Sturdivant, #14 Reeves, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),3730.8554419843376,2.902939925999817,DEFENSE,92,,OREB,,"#11 Ndongo, #2 George, #1 Sturdivant, #14 Reeves, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),3808.4150072043376,25.50003333299992,DEFENSE,93,Opp Off Reb,ISO,,"#11 Ndongo, #2 George, #1 Sturdivant, #14 Reeves, #13 Kelly",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),3844.6817072043377,13.899999999999636,DEFENSE,94,BLOB Def,BLOB,,"#11 Ndongo, #2 George, #1 Sturdivant, #14 Reeves, #13 Kelly",TO,,,,
Game #9 - Penn State 12-16-23 (FINAL),3889.7150405373377,8.849966666999535,DEFENSE,95,"D Foul, Transition D",,,"#11 Ndongo, #2 George, #1 Sturdivant, #14 Reeves, #13 Kelly",X2F,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3932.3150072043372,4.56670000000031,DEFENSE,96,,,,"#11 Ndongo, #2 George, #1 Sturdivant, #14 Reeves, #13 Kelly",FT - MI,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3950.3817072043375,3.766666666666424,DEFENSE,97,,,,"#11 Ndongo, #2 George, #1 Sturdivant, #14 Reeves, #13 Kelly",FT - MK,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),3961.981707204337,3.783300000000054,DEFENSE,98,Transition D,OTHER,,"#11 Ndongo, #2 George, #1 Sturdivant, #14 Reeves, #13 Kelly",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),4035.281707204337,23.333333333000155,DEFENSE,99,Opp Off Reb,P/R,,"#11 Ndongo, #5 Gapare, #1 Sturdivant, #14 Reeves, #3 Coleman",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),4058.6150405373373,16.49996666700008,DEFENSE,100,D Foul,DK/MVMT,,"#11 Ndongo, #5 Gapare, #1 Sturdivant, #14 Reeves, #3 Coleman",X2F,,,,
Game #9 - Penn State 12-16-23 (FINAL),4112.865007204337,3.8666999999995824,DEFENSE,101,,DK/MVMT,,"#11 Ndongo, #5 Gapare, #1 Sturdivant, #14 Reeves, #3 Coleman",FT - MI,,,,
Game #9 - Penn State 12-16-23 (FINAL),4246.000840537671,19.51666666700021,DEFENSE,102,,P/R,,"#11 Ndongo, #3 Coleman, #5 Gapare, #14 Reeves, #1 Sturdivant",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),4265.650840537671,21.406852290017014,DEFENSE,103,,P/R,,"#13 Kelly, #11 Ndongo, #14 Reeves, #2 George, #5 Gapare",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),4334.780559324688,21.15158217712633,DEFENSE,104,,P/R,,"#13 Kelly, #2 George, #5 Gapare, #11 Ndongo, #14 Reeves",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),4355.932141501814,2.2214178228732635,DEFENSE,105,,OREB,,"#13 Kelly, #2 George, #5 Gapare, #11 Ndongo, #14 Reeves",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),4388.02287401035,10.400033333000465,DEFENSE,106,Transition D,,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #2 George",X3,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),4409.689540677351,18.033366666999427,DEFENSE,107,,DHO/HOFF,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #2 George",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),4441.00624067735,7.983266666666168,DEFENSE,108,"Transition D, Opp Off Reb",,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #2 George",X2,TRANSITION,,,
Game #9 - Penn State 12-16-23 (FINAL),4450.839474010683,6.90003333333334,DEFENSE,109,BLOB Def,BLOB,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #2 George",O3,,,,
Game #9 - Penn State 12-16-23 (FINAL),4489.522874011016,23.4833333330007,DEFENSE,110,,P/R,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #2 George",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),4526.506207344017,14.333333332999246,DEFENSE,111,Opp Off Reb,P/R,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #2 George",X2,,,,
Game #9 - Penn State 12-16-23 (FINAL),4540.839540677016,2.350000000000364,DEFENSE,112,,OREB,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #2 George",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),4579.015272261018,16.916699999999764,DEFENSE,113,,DK/MVMT,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #3 Coleman",O2,,,,
Game #9 - Penn State 12-16-23 (FINAL),4756.416938927685,15.383299999999508,DEFENSE,114,,,,"#11 Ndongo, #13 Kelly, #5 Gapare, #14 Reeves, #3 Coleman",X3,,,,
Game #9 - Penn State 12-16-23 (FINAL),0.0,416.38416666666666,GAME,1,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),416.4960999996667,267.98476666666676,GAME,2,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),684.4808666663334,408.2119,GAME,3,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1092.6927666663335,423.7972,GAME,4,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1516.4899666663334,446.2545666666665,GAME,5,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1962.744533333,437.28639999999973,GAME,6,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2400.1017999996666,177.1211333333331,GAME,7,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2577.2229333329997,211.91516666666666,GAME,8,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2789.1380999996663,289.60249999999996,GAME,9,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3079.8445405376706,116.15596666666715,GAME,10,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3196.0005072043377,271.27366666666603,GAME,11,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3467.2741738710038,128.8056999999999,GAME,12,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3596.0798738710037,538.0978000000005,GAME,13,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4134.177673871004,109.77646666666715,GAME,14,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4243.95414053767,21.571666666666715,GAME,15,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4268.342423013659,339.5161012490462,GAME,16,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4606.431972261018,139.5671000000002,GAME,17,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4745.999072261018,30.734533333332365,GAME,18,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),9.807812599666667,7.999999999999995,OPP 2PT Shot,1,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),126.79609999966667,8.0,OPP 2PT Shot,2,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),229.56356716066665,8.0,OPP 2PT Shot,3,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),273.8627666666667,8.0,OPP 2PT Shot,4,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),334.39609999966666,8.0,OPP 2PT Shot,5,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),646.7087326580001,8.0,OPP 2PT Shot,6,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),705.9240666666667,8.0,OPP 2PT Shot,7,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),859.2003213326668,8.0,OPP 2PT Shot,8,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),993.1907333326669,8.0,OPP 2PT Shot,9,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1102.1729999996667,8.0,OPP 2PT Shot,10,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1182.5396666660001,8.0,OPP 2PT Shot,11,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1228.989633333,8.0,OPP 2PT Shot,12,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1416.5729999996668,8.0,OPP 2PT Shot,13,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1682.9726858810002,8.0,OPP 2PT Shot,14,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1709.9535999996667,8.0,OPP 2PT Shot,15,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1835.986933333,8.0,OPP 2PT Shot,16,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1937.963237957,8.0,OPP 2PT Shot,17,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2030.4281666666668,8.0,OPP 2PT Shot,18,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2059.4947999996666,8.0,OPP 2PT Shot,19,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2157.646762569667,8.0,OPP 2PT Shot,20,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2325.278166666667,8.0,OPP 2PT Shot,21,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2549.019066666333,8.0,OPP 2PT Shot,22,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2604.3433272869997,8.0,OPP 2PT Shot,23,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2607.7673333329994,8.0,OPP 2PT Shot,24,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2608.950666666,8.0,OPP 2PT Shot,25,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2709.0263491629994,8.0,OPP 2PT Shot,26,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2712.5173333329994,8.0,OPP 2PT Shot,27,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2889.137523647666,8.0,OPP 2PT Shot,28,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2941.201666666667,8.0,OPP 2PT Shot,29,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3093.6130738710044,8.0,OPP 2PT Shot,30,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3273.7653105916706,8.0,OPP 2PT Shot,31,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3453.3372072046704,8.0,OPP 2PT Shot,32,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3547.841076979671,8.0,OPP 2PT Shot,33,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3584.7614405376708,8.0,OPP 2PT Shot,34,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3660.1136984283376,8.0,OPP 2PT Shot,35,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3722.8817072043375,8.0,OPP 2PT Shot,36,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3726.281707204337,8.0,OPP 2PT Shot,37,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3824.0320162973376,8.0,OPP 2PT Shot,38,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3892.2983738710036,8.0,OPP 2PT Shot,39,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3958.748373871337,8.0,OPP 2PT Shot,40,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4440.2229073443505,8.0,OPP 2PT Shot,41,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4533.739540677017,8.0,OPP 2PT Shot,42,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4536.006207344017,8.0,OPP 2PT Shot,43,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4587.928518019018,8.0,OPP 2PT Shot,44,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),75.05280297566667,8.0,OPP 3PT Shot,1,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),196.22943333333333,8.0,OPP 3PT Shot,2,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),258.03509425566665,8.0,OPP 3PT Shot,3,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),320.09609999966665,8.0,OPP 3PT Shot,4,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),365.8460666666667,8.0,OPP 3PT Shot,5,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),517.7192666660001,8.0,OPP 3PT Shot,6,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),558.493552697,8.0,OPP 3PT Shot,7,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),673.1192666660002,8.0,OPP 3PT Shot,8,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1063.9073999996667,8.0,OPP 3PT Shot,9,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1359.2896666660001,8.0,OPP 3PT Shot,10,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1381.406333333,8.0,OPP 3PT Shot,11,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1601.1036000000001,8.0,OPP 3PT Shot,12,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1802.986933333,8.0,OPP 3PT Shot,13,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1942.2611404760003,8.0,OPP 3PT Shot,14,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2115.4614999996666,8.0,OPP 3PT Shot,15,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2227.7771787906668,8.0,OPP 3PT Shot,16,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2383.561499999667,8.0,OPP 3PT Shot,17,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2644.584,8.0,OPP 3PT Shot,18,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2753.0673333329996,8.0,OPP 3PT Shot,19,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3146.3630738713373,8.0,OPP 3PT Shot,20,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3153.596407204338,8.0,OPP 3PT Shot,21,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3184.916543293338,8.0,OPP 3PT Shot,22,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3356.043164205671,8.0,OPP 3PT Shot,23,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3448.8372072046704,8.0,OPP 3PT Shot,24,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3496.3781072046704,8.0,OPP 3PT Shot,25,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3570.8388971906707,8.0,OPP 3PT Shot,26,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4050.9548801273377,8.0,OPP 3PT Shot,27,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4257.650840537671,8.0,OPP 3PT Shot,28,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4388.556240677017,8.0,OPP 3PT Shot,29,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4419.614820662349,8.0,OPP 3PT Shot,30,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4448.989507344017,8.0,OPP 3PT Shot,31,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4504.7062073440175,8.0,OPP 3PT Shot,32,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4762.383605594685,8.0,OPP 3PT Shot,33,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),39.21131696966666,8.0,FGA - Dowuona #10,1,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1012.5907333326668,8.0,FGA - Dowuona #10,2,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2048.9781666666668,8.0,FGA - Dowuona #10,3,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2081.4781666666668,8.0,FGA - Dowuona #10,4,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),84.77345980766667,8.0,FGA - Reeves #14,1,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),217.24609999966665,8.0,FGA - Reeves #14,2,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),244.96022520166667,8.0,FGA - Reeves #14,3,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),352.02943333366665,8.0,FGA - Reeves #14,4,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),918.2740666663335,8.0,FGA - Reeves #14,5,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),1988.6448333326664,8.0,FGA - Reeves #14,6,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2362.2448333326665,8.0,FGA - Reeves #14,7,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),2900.2686565836666,8.0,FGA - Reeves #14,8,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3281.603873870671,8.0,FGA - Reeves #14,9,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),3969.1587355043375,8.0,FGA - Reeves #14,10,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4571.015272261018,8.0,FGA - Reeves #14,11,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4626.935126744351,8.0,FGA - Reeves #14,12,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),4630.378305594351,8.0,FGA - Reeves #14,13,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),266.6127666666667,8.0,FGA - Kelly #13,1,,,,,,,,,
Game #9 - Penn State 12-16-23 (FINAL),571.2280908770001,8.0,FGA - Kelly #13,2,,,,,,,,,
