Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,Result,TRANSITION,Ungrouped,Notes,Flags
Game #2 - Howard 11-09-23,2025.762066667,8.0,FGA - Reeves #14,3,,,,,,,,,,
Game #2 - Howard 11-09-23,2881.287,8.0,FGA - Reeves #14,4,,,,,,,,,,
Game #2 - Howard 11-09-23,3156.168,8.0,FGA - Reeves #14,5,,,,,,,,,,
Game #2 - Howard 11-09-23,4265.651,8.0,FGA - Reeves #14,6,,,,,,,,,,
Game #2 - Howard 11-09-23,4867.736150000001,8.0,FGA - Reeves #14,7,,,,,,,,,,
Game #2 - Howard 11-09-23,5014.28255,8.0,FGA - Reeves #14,8,,,,,,,,,,
Game #2 - Howard 11-09-23,5666.564,8.0,FGA - Reeves #14,9,,,,,,,,,,
Game #2 - Howard 11-09-23,6850.199966667,8.0,FGA - Reeves #14,10,,,,,,,,,,
Game #2 - Howard 11-09-23,164.436,8.0,OPP 3PT Shot,1,,,,,,,,,,
Game #2 - Howard 11-09-23,343.715,8.0,OPP 3PT Shot,2,,,,,,,,,,
Game #2 - Howard 11-09-23,1346.616933334,8.0,OPP 3PT Shot,3,,,,,,,,,,
Game #2 - Howard 11-09-23,1380.334,8.0,OPP 3PT Shot,4,,,,,,,,,,
Game #2 - Howard 11-09-23,1454.749780473,8.0,OPP 3PT Shot,5,,,,,,,,,,
Game #2 - Howard 11-09-23,1725.028,8.0,OPP 3PT Shot,6,,,,,,,,,,
Game #2 - Howard 11-09-23,2017.787,8.0,OPP 3PT Shot,7,,,,,,,,,,
Game #2 - Howard 11-09-23,2908.744,8.0,OPP 3PT Shot,8,,,,,,,,,,
Game #2 - Howard 11-09-23,3003.289,8.0,OPP 3PT Shot,9,,,,,,,,,,
Game #2 - Howard 11-09-23,3175.52735,8.0,OPP 3PT Shot,10,,,,,,,,,,
Game #2 - Howard 11-09-23,3650.855339126,8.0,OPP 3PT Shot,11,,,,,,,,,,
Game #2 - Howard 11-09-23,4232.789434609,8.0,OPP 3PT Shot,12,,,,,,,,,,
Game #2 - Howard 11-09-23,4744.044,8.0,OPP 3PT Shot,13,,,,,,,,,,
Game #2 - Howard 11-09-23,5054.773,8.0,OPP 3PT Shot,14,,,,,,,,,,
Game #2 - Howard 11-09-23,5356.92485,8.0,OPP 3PT Shot,15,,,,,,,,,,
Game #2 - Howard 11-09-23,5525.4332715830005,8.0,OPP 3PT Shot,16,,,,,,,,,,
Game #2 - Howard 11-09-23,5565.448,8.0,OPP 3PT Shot,17,,,,,,,,,,
Game #2 - Howard 11-09-23,6384.818,8.0,OPP 3PT Shot,18,,,,,,,,,,
Game #2 - Howard 11-09-23,6918.0380000000005,8.0,OPP 3PT Shot,19,,,,,,,,,,
Game #2 - Howard 11-09-23,7409.141683334001,8.0,OPP 3PT Shot,20,,,,,,,,,,
Game #2 - Howard 11-09-23,7416.215416667001,8.0,OPP 3PT Shot,21,,,,,,,,,,
Game #2 - Howard 11-09-23,330.168,8.0,FGA - Kelly #13,1,,,,,,,,,,
Game #2 - Howard 11-09-23,1336.783863377,8.0,FGA - Kelly #13,2,,,,,,,,,,
Game #2 - Howard 11-09-23,1503.724,8.0,FGA - Kelly #13,3,,,,,,,,,,
Game #2 - Howard 11-09-23,2050.887,8.0,FGA - Kelly #13,4,,,,,,,,,,
Game #2 - Howard 11-09-23,2053.324,8.0,FGA - Kelly #13,5,,,,,,,,,,
Game #2 - Howard 11-09-23,2077.93085,8.0,FGA - Kelly #13,6,,,,,,,,,,
Game #2 - Howard 11-09-23,2171.874,8.0,FGA - Kelly #13,7,,,,,,,,,,
Game #2 - Howard 11-09-23,2319.622,8.0,FGA - Kelly #13,8,,,,,,,,,,
Game #2 - Howard 11-09-23,2350.786766667,8.0,FGA - Kelly #13,9,,,,,,,,,,
Game #2 - Howard 11-09-23,2354.673983334,8.0,FGA - Kelly #13,10,,,,,,,,,,
Game #2 - Howard 11-09-23,2748.193774083,8.0,FGA - Kelly #13,11,,,,,,,,,,
Game #2 - Howard 11-09-23,2988.707383334,8.0,FGA - Kelly #13,12,,,,,,,,,,
Game #2 - Howard 11-09-23,3546.157391007,8.0,FGA - Kelly #13,13,,,,,,,,,,
Game #2 - Howard 11-09-23,4559.712,8.0,FGA - Kelly #13,14,,,,,,,,,,
Game #2 - Howard 11-09-23,4727.278847876,8.0,FGA - Kelly #13,15,,,,,,,,,,
Game #2 - Howard 11-09-23,5375.96,8.0,FGA - Kelly #13,16,,,,,,,,,,
Game #2 - Howard 11-09-23,5436.555,8.0,FGA - Kelly #13,17,,,,,,,,,,
Game #2 - Howard 11-09-23,5575.176216667,8.0,FGA - Kelly #13,18,,,,,,,,,,
Game #2 - Howard 11-09-23,5663.314,8.0,FGA - Kelly #13,19,,,,,,,,,,
Game #2 - Howard 11-09-23,6091.659,8.0,FGA - Kelly #13,20,,,,,,,,,,
Game #2 - Howard 11-09-23,6193.6440666670005,8.0,FGA - Kelly #13,21,,,,,,,,,,
Game #2 - Howard 11-09-23,6290.425,8.0,FGA - Kelly #13,22,,,,,,,,,,
Game #2 - Howard 11-09-23,6353.608,8.0,FGA - Kelly #13,23,,,,,,,,,,
Game #2 - Howard 11-09-23,6824.650086524,8.0,FGA - Kelly #13,24,,,,,,,,,,
Game #2 - Howard 11-09-23,6894.611000000001,8.0,FGA - Kelly #13,25,,,,,,,,,,
Game #2 - Howard 11-09-23,6936.886566667001,8.0,FGA - Kelly #13,26,,,,,,,,,,
Game #2 - Howard 11-09-23,7083.344,8.0,FGA - Kelly #13,27,,,,,,,,,,
Game #2 - Howard 11-09-23,434.222116667,8.0,FGA - Gapare #5,1,,,,,,,,,,
Game #2 - Howard 11-09-23,2876.478368086,8.0,FGA - Gapare #5,2,,,,,,,,,,
Game #2 - Howard 11-09-23,742.797,8.0,FGA - Sturdivant #1,1,,,,,,,,,,
Game #2 - Howard 11-09-23,821.892,8.0,FGA - Sturdivant #1,2,,,,,,,,,,
Game #2 - Howard 11-09-23,857.646,8.0,FGA - Sturdivant #1,3,,,,,,,,,,
Game #2 - Howard 11-09-23,1018.289,8.0,FGA - Sturdivant #1,4,,,,,,,,,,
Game #2 - Howard 11-09-23,2159.362,8.0,FGA - Sturdivant #1,5,,,,,,,,,,
Game #2 - Howard 11-09-23,2162.749,8.0,FGA - Sturdivant #1,6,,,,,,,,,,
Game #2 - Howard 11-09-23,2229.4322,8.0,FGA - Sturdivant #1,7,,,,,,,,,,
Game #2 - Howard 11-09-23,2287.106,8.0,FGA - Sturdivant #1,8,,,,,,,,,,
Game #2 - Howard 11-09-23,3026.197,8.0,FGA - Sturdivant #1,9,,,,,,,,,,
Game #2 - Howard 11-09-23,5999.230680003,8.0,FGA - Sturdivant #1,10,,,,,,,,,,
Game #2 - Howard 11-09-23,6222.473,8.0,FGA - Sturdivant #1,11,,,,,,,,,,
Game #2 - Howard 11-09-23,6396.7970000000005,8.0,FGA - Sturdivant #1,12,,,,,,,,,,
Game #2 - Howard 11-09-23,898.052,8.0,FGA - Dowuona #10,1,,,,,,,,,,
Game #2 - Howard 11-09-23,66.252,414.18399999999997,Game,1,,,,,,,,,,
Game #2 - Howard 11-09-23,680.844,245.69899999999996,Game,2,,,,,,,,,,
Game #2 - Howard 11-09-23,993.701,82.27600000000007,Game,3,,,,,,,,,,
Game #2 - Howard 11-09-23,1262.71,473.7439999999999,Game,4,,,,,,,,,,
Game #2 - Howard 11-09-23,1963.906,411.1840000000002,Game,5,,,,,,,,,,
Game #2 - Howard 11-09-23,2576.396,473.3699999999999,Game,6,,,,,,,,,,
Game #2 - Howard 11-09-23,3140.362,44.42900000000009,Game,7,,,,,,,,,,
Game #2 - Howard 11-09-23,3493.4260000000004,169.1569999999997,Game,8,,,,,,,,,,
Game #2 - Howard 11-09-23,3890.742,38.1869999999999,Game,9,,,,,,,,,,
Game #2 - Howard 11-09-23,4028.192,36.472999999999956,Game,10,,,,,,,,,,
Game #2 - Howard 11-09-23,4179.767,138.28600000000006,Game,11,,,,,,,,,,
Game #2 - Howard 11-09-23,4542.275,245.35699999999997,Game,12,,,,,,,,,,
Game #2 - Howard 11-09-23,4852.43,255.625,Game,13,,,,,,,,,,
Game #2 - Howard 11-09-23,5315.498,370.2340000000004,Game,14,,,,,,,,,,
Game #2 - Howard 11-09-23,5893.362,730.1459999999997,Game,15,,,,,,,,,,
Game #2 - Howard 11-09-23,6805.786,632.893,Game,16,,,,,,,,,,
Game #2 - Howard 11-09-23,1397.385,8.0,FGA - Abram #24,1,,,,,,,,,,
Game #2 - Howard 11-09-23,1465.018,8.0,FGA - Abram #24,2,,,,,,,,,,
Game #2 - Howard 11-09-23,1704.908,8.0,FGA - Abram #24,3,,,,,,,,,,
Game #2 - Howard 11-09-23,3893.7745295150003,8.0,FGA - Abram #24,4,,,,,,,,,,
Game #2 - Howard 11-09-23,4052.322,8.0,FGA - Abram #24,5,,,,,,,,,,
Game #2 - Howard 11-09-23,4553.877,8.0,FGA - Abram #24,6,,,,,,,,,,
Game #2 - Howard 11-09-23,4865.417,8.0,FGA - Abram #24,7,,,,,,,,,,
Game #2 - Howard 11-09-23,5071.623,8.0,FGA - Abram #24,8,,,,,,,,,,
Game #2 - Howard 11-09-23,5095.966,8.0,FGA - Abram #24,9,,,,,,,,,,
Game #2 - Howard 11-09-23,1641.0,20.0,Coach Review Hayden Sheridan,1,,,,,,,,,,
Game #2 - Howard 11-09-23,3029.065,8.0,FGA - Coleman #3,1,,,,,,,,,,
Game #2 - Howard 11-09-23,4758.32685,8.0,FGA - Coleman #3,2,,,,,,,,,,
Game #2 - Howard 11-09-23,5035.487,8.0,FGA - Coleman #3,3,,,,,,,,,,
Game #2 - Howard 11-09-23,6562.9797,8.0,FGA - Coleman #3,4,,,,,,,,,,
