Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,OFFENSE,ON COURT,PLAYERS,Result,SHOT AREA,TRANSITION,Ungrouped,Notes,Flags
Game #13 - FSU 1-3-23 (FINAL),2055.9018855313334,8.0,FGA - Reeves #14,8,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3424.965266666333,8.0,FGA - Reeves #14,9,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3536.647136840333,8.0,FGA - Reeves #14,10,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3565.4486791293325,8.0,FGA - Reeves #14,11,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3703.934147327667,8.0,FGA - Reeves #14,12,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3983.8440694506676,8.0,FGA - Reeves #14,13,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3986.826066666667,8.0,FGA - Reeves #14,14,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),4095.6108333333336,8.000000000000455,FGA - Reeves #14,15,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),4533.1233666666685,8.0,FGA - Reeves #14,16,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),306.9460666663333,8.0,FGA - George #2,1,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),456.2127333333334,8.0,FGA - George #2,2,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1244.079466667,8.0,FGA - George #2,3,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1493.446133333,8.0,FGA - George #2,4,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1776.5908000003333,8.0,FGA - George #2,5,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2348.8546511073337,8.0,FGA - George #2,6,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2412.0443333333337,8.0,FGA - George #2,7,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2586.9673000000007,8.0,FGA - George #2,8,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3154.4821333333334,8.0,FGA - George #2,9,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3412.8319333333325,8.0,FGA - George #2,10,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),488.69636256366675,8.0,FGA - Sturdivant #1,1,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),893.9570000000001,8.0,FGA - Sturdivant #1,2,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1630.7128000000002,8.0,FGA - Sturdivant #1,3,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3069.570166506334,8.0,FGA - Sturdivant #1,4,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3296.031933333333,8.0,FGA - Sturdivant #1,5,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),4155.694200000335,8.0,FGA - Sturdivant #1,6,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),4386.893217655335,8.0,FGA - Sturdivant #1,7,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),714.1987999996668,8.0,FGA - Claude #12,1,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),760.1821333336668,8.0,FGA - Coleman #3,1,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1457.2628,8.0,FGA - Coleman #3,2,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1535.8294666666666,8.0,FGA - Coleman #3,3,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2507.500666667,8.0,FGA - Coleman #3,4,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2869.415466666334,8.0,FGA - Coleman #3,5,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),864.5903000000001,8.0,FGA - Gapare #5,1,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1856.9741333333332,8.0,FGA - Gapare #5,2,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1890.7241333333332,8.0,FGA - Gapare #5,3,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1327.6619489969999,8.0,FGA - Sacko #23,1,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),1538.1461333329999,8.0,FGA - Ndongo #11,1,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2573.475005603,8.0,FGA - Ndongo #11,2,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),2653.256734037667,8.0,FGA - Ndongo #11,3,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3213.681933333333,8.0,FGA - Ndongo #11,4,,,,,,,,,,,
Game #13 - FSU 1-3-23 (FINAL),3940.074896712667,8.0,FGA - Ndongo #11,5,,,,,,,,,,,
