Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,PLAYERS,Result,SHOT AREA,TRANSITION,Ungrouped,Notes,Flags
Game #16 - Duke 1-13-24 (FINAL),1741.7967025003334,18.578603917000237,OFFENSE,39,,DK/MVMT,,BLOB Off,"#10 Dowuona, #14 Reeves, #3 Coleman, #2 George, #13 Kelly",Reeves #14,X2,Right Short Midrange 2,,,,
Game #16 - Duke 1-13-24 (FINAL),1832.0999486256662,15.20962445866735,OFFENSE,40,,,,"Press O, Transition O","#12 Claude, #14 Reeves, #3 Coleman, #2 George, #13 Kelly",George #2,O2,Paint,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),1857.6930397503336,20.367099999999937,OFFENSE,41,,P/R,,Forced Foul,"#12 Claude, #14 Reeves, #3 Coleman, #2 George, #13 Kelly",,X2F,,,,,
Game #16 - Duke 1-13-24 (FINAL),1917.800207833667,4.196634749999703,OFFENSE,42,,P/R,,,"#12 Claude, #14 Reeves, #3 Coleman, #2 George, #13 Kelly",,FT - MK,,,,,
Game #16 - Duke 1-13-24 (FINAL),1934.5984886246667,3.8014603756669203,OFFENSE,43,,P/R,,,"#12 Claude, #14 Reeves, #3 Coleman, #2 George, #13 Kelly",,FT - MI,,,,,
Game #16 - Duke 1-13-24 (FINAL),1958.1108064170005,13.816866667333215,OFFENSE,44,,DK/MVMT,,,"#12 Claude, #14 Reeves, #3 Coleman, #2 George, #13 Kelly",Coleman #3,O2,Deep Right Wing 2,,,,
Game #16 - Duke 1-13-24 (FINAL),2004.927773084334,6.9158138319999125,OFFENSE,45,,,,Transition O,"#12 Claude, #14 Reeves, #3 Coleman, #2 George, #1 Sturdivant",,TO,,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),2067.533217000667,24.95033333399988,OFFENSE,46,,P/R,,,"#12 Claude, #14 Reeves, #3 Coleman, #2 George, #13 Kelly",George #2,X3,Right Wing 3,,,,
Game #16 - Duke 1-13-24 (FINAL),2117.524883668333,26.75033333300007,OFFENSE,47,,POST,,,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Ndongo #11,X2,Paint,,,,
Game #16 - Duke 1-13-24 (FINAL),2168.0588170013334,8.683366666000438,OFFENSE,48,,,,"Forced Foul, Transition O","#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Kelly #13,X2F,At Rim,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),2205.609217000667,2.316666666666606,OFFENSE,49,,,,,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",,FT - MK,,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),2222.1045784163334,4.117338584333538,OFFENSE,50,,,,,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",,FT - MK,,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),2246.6596503343335,14.198091624999961,OFFENSE,51,,,,,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",,,,,,,
Game #16 - Duke 1-13-24 (FINAL),2269.305164501334,13.454919166999844,OFFENSE,52,,OFF BALL SCREEN,,SLOB Off,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Reeves #14,O2,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),2298.0769170013336,19.683499999333435,OFFENSE,53,,DK/MVMT,,"Forced Foul, GT Off Reb","#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Reeves #14,X3,Left Corner 3,,,,
Game #16 - Duke 1-13-24 (FINAL),2334.9012628753335,14.173961500000587,OFFENSE,54,,ISO,,"BLOB Off, Forced Foul","#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",,,,,,,
Game #16 - Duke 1-13-24 (FINAL),2363.004216792334,16.923666875999515,OFFENSE,55,,POST,,SLOB Off,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Ndongo #11,O2,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),2396.277983668334,6.76666666566598,OFFENSE,56,,,,Transition O,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Gapare #5,O2,At Rim,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),2438.555717000667,16.043900000666326,OFFENSE,57,,P/R,,,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Ndongo #11,O2,Paint,,,,
Game #16 - Duke 1-13-24 (FINAL),2482.649917001333,10.402466666000691,OFFENSE,58,,P/R,,,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Ndongo #11,O2,Paint,,,,
Game #16 - Duke 1-13-24 (FINAL),2512.216917001333,8.150100000000748,OFFENSE,59,,,,Transition O,"#2 George, #11 Ndongo, #14 Reeves, #13 Kelly, #5 Gapare",Ndongo #11,X2,At Rim,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),2545.3019170006664,15.633633334000478,OFFENSE,60,,P/R,,,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #13 Kelly, #12 Claude",Ndongo #11,O2,Paint,,,,
Game #16 - Duke 1-13-24 (FINAL),2571.652383667667,11.250133333999656,OFFENSE,61,,ISO,,,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #13 Kelly, #12 Claude",Kelly #13,X2,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),2623.7529170006665,28.617033334000553,OFFENSE,62,,P/R,,,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #13 Kelly, #12 Claude",,TO,,,,,
Game #16 - Duke 1-13-24 (FINAL),2658.820017001667,17.01666666566689,OFFENSE,63,,,CUT,,"#1 Sturdivant, #11 Ndongo, #3 Coleman, #13 Kelly, #12 Claude",,,,,,,
Game #16 - Duke 1-13-24 (FINAL),2678.206783667334,18.250299999999697,OFFENSE,64,,DK/MVMT,,SLOB Off,"#2 George, #11 Ndongo, #3 Coleman, #14 Reeves, #12 Claude",Reeves #14,O2,Paint,,,,
Game #16 - Duke 1-13-24 (FINAL),2719.474017001334,21.824293999000474,OFFENSE,65,,P/R,,,"#2 George, #11 Ndongo, #3 Coleman, #14 Reeves, #12 Claude",,TO,,,,,
Game #16 - Duke 1-13-24 (FINAL),2748.490983667334,15.083533334000094,OFFENSE,66,,P/R,,GT Off Reb,"#2 George, #11 Ndongo, #3 Coleman, #14 Reeves, #12 Claude",Claude #12,X2,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),2763.5745170013342,2.4833666659997107,OFFENSE,67,,OREB,,,"#2 George, #11 Ndongo, #3 Coleman, #14 Reeves, #12 Claude",Claude #12,X2F,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),2796.058250334334,2.9999999996662154,OFFENSE,68,,OREB,,,"#2 George, #11 Ndongo, #3 Coleman, #14 Reeves, #12 Claude",,FT - MK,,,,,
Game #16 - Duke 1-13-24 (FINAL),2813.308250334,8.5,OFFENSE,69,,OREB,,,"#2 George, #11 Ndongo, #3 Coleman, #14 Reeves, #12 Claude",,FT - MK,,,,,
Game #16 - Duke 1-13-24 (FINAL),2867.255150334334,21.733499999666492,OFFENSE,70,,DHO/HOFF,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",Kelly #13,O2,Right Short Midrange 2,,,,
Game #16 - Duke 1-13-24 (FINAL),2907.6222503343333,7.800033333000101,OFFENSE,71,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",,TO,,,,,
Game #16 - Duke 1-13-24 (FINAL),2954.956150334334,10.88490312399972,OFFENSE,72,,,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",,,,,,,
Game #16 - Duke 1-13-24 (FINAL),2976.584167459,6.918204041333411,OFFENSE,73,,SLOB,,SLOB Off,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",,TO,,,,,
Game #16 - Duke 1-13-24 (FINAL),2988.7565170006674,25.15026666666563,OFFENSE,74,,P/R,,GT Off Reb,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",George #2,X2,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),3014.156783667333,6.166700000000674,OFFENSE,75,,OREB,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",Coleman #3,O3,Straightaway 3,,,,
Game #16 - Duke 1-13-24 (FINAL),3038.6070503339997,25.313166666666802,OFFENSE,76,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",Kelly #13,O2,Paint,,,,
Game #16 - Duke 1-13-24 (FINAL),3083.557583668334,19.383600000000115,OFFENSE,77,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",Claude #12,X2,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),3171.6085836683333,17.433600000000297,OFFENSE,78,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",George #2,O3,Straightaway 3,,,,
Game #16 - Duke 1-13-24 (FINAL),3221.1790550426667,14.096928624667271,OFFENSE,79,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",Kelly #13,O2,Paint,,,,
Game #16 - Duke 1-13-24 (FINAL),3267.6175836683333,20.366599998999845,OFFENSE,80,,DK/MVMT,,,"#2 George, #3 Coleman, #13 Kelly, #5 Gapare, #12 Claude",,TO,,,,,
Game #16 - Duke 1-13-24 (FINAL),3318.734817000666,4.579766666667638,OFFENSE,81,,,,Transition O,"#2 George, #3 Coleman, #13 Kelly, #5 Gapare, #11 Ndongo",Kelly #13,X2,At Rim,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),3347.335050334,17.866966667333145,OFFENSE,82,,DK/MVMT,,,"#2 George, #3 Coleman, #13 Kelly, #5 Gapare, #11 Ndongo",,TO,,,,,
Game #16 - Duke 1-13-24 (FINAL),3401.652383667333,10.5,OFFENSE,83,,,,,"#2 George, #3 Coleman, #13 Kelly, #5 Gapare, #11 Ndongo",,,,,,,
Game #16 - Duke 1-13-24 (FINAL),3423.877483667333,17.18410000066615,OFFENSE,84,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",George #2,X2,Right Short Midrange 2,,,,
Game #16 - Duke 1-13-24 (FINAL),3511.129083667998,16.99999999933425,OFFENSE,85,,,,Forced Foul,"#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",,,,,,,
Game #16 - Duke 1-13-24 (FINAL),3535.1294503339986,23.58346666700072,OFFENSE,86,,DHO/HOFF,,"SLOB Off, Forced Foul","#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",,X3F,,,,,
Game #16 - Duke 1-13-24 (FINAL),3599.9816223343314,3.4967981246672935,OFFENSE,87,,DHO/HOFF,,,"#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",,FT - MI,,,,,
Game #16 - Duke 1-13-24 (FINAL),3621.1812301679984,3.9996916240006612,OFFENSE,88,,DHO/HOFF,,,"#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",,FT - MK,,,,,
Game #16 - Duke 1-13-24 (FINAL),3638.5793993753323,6.5002395843330305,OFFENSE,89,,DHO/HOFF,,,"#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",,FT - MK,,,,,
Game #16 - Duke 1-13-24 (FINAL),3689.181050334999,7.900133332999758,OFFENSE,90,,,,Transition O,"#2 George, #11 Ndongo, #13 Kelly, #5 Gapare, #12 Claude",George #2,O3,Left Wing 3,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),3763.588783667332,25.11079999999947,OFFENSE,91,,P/R,,Forced Foul,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",George #2,O2F,Paint,,,,
Game #16 - Duke 1-13-24 (FINAL),3813.801875584665,3.200362249666796,OFFENSE,92,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #12 Claude",,FT - MK,,,,,
Game #16 - Duke 1-13-24 (FINAL),3890.100627208665,18.422923125333,OFFENSE,93,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #3 Coleman",George #2,X3,Left Wing 3,,,,
Game #16 - Duke 1-13-24 (FINAL),3929.9905503343316,17.94778691600004,OFFENSE,94,,POST,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #3 Coleman",,TO,,,,,
Game #16 - Duke 1-13-24 (FINAL),3973.6243836683325,17.35039999899891,OFFENSE,95,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #3 Coleman",Ndongo #11,X2,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),4091.5978199173323,11.498730416666149,OFFENSE,96,,P/R,,,"#2 George, #11 Ndongo, #13 Kelly, #14 Reeves, #3 Coleman",Ndongo #11,O2,At Rim,,,,
Game #16 - Duke 1-13-24 (FINAL),4169.757474334331,9.066666666667516,OFFENSE,97,,,,Transition O,"#2 George, #11 Ndongo, #5 Gapare, #14 Reeves, #3 Coleman",Reeves #14,X3,Right Wing 3,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),24.24353333333329,29.434100000000058,DEFENSE,1,,POST,,,"#14 Reeves, #2 George, #5 Gapare, #11 Ndongo, #13 Kelly",,X2,,,,,
Game #16 - Duke 1-13-24 (FINAL),74.08206666666672,21.250349958666675,DEFENSE,2,Opp Off Reb,,,,"#14 Reeves, #2 George, #5 Gapare, #11 Ndongo, #13 Kelly",,,,,,,
Game #16 - Duke 1-13-24 (FINAL),108.01314412466672,3.361855875666606,DEFENSE,3,,BLOB,,,"#14 Reeves, #2 George, #5 Gapare, #11 Ndongo, #13 Kelly",,O3,,,,,
Game #16 - Duke 1-13-24 (FINAL),128.74183333333337,12.043466666666632,DEFENSE,4,,DHO/HOFF,,,"#14 Reeves, #2 George, #5 Gapare, #11 Ndongo, #13 Kelly",,O2,,,,,
Game #16 - Duke 1-13-24 (FINAL),166.75903333333338,24.500166666666587,DEFENSE,5,D Foul,P/R,,,"#14 Reeves, #2 George, #5 Gapare, #11 Ndongo, #13 Kelly",,O2F,,,,,
Game #16 - Duke 1-13-24 (FINAL),221.81221187433334,3.4822547923333786,DEFENSE,6,,P/R,,,"#14 Reeves, #2 George, #5 Gapare, #11 Ndongo, #13 Kelly",,FT - MK,,,,,
Game #16 - Duke 1-13-24 (FINAL),300.5105666666667,13.983433333333323,DEFENSE,7,,POST,,,"#14 Reeves, #2 George, #5 Gapare, #12 Claude, #13 Kelly",,O2,,,,,
Game #16 - Duke 1-13-24 (FINAL),333.52760000033334,9.76679999999999,DEFENSE,8,,P/R,,,"#14 Reeves, #2 George, #5 Gapare, #12 Claude, #13 Kelly",,X3,,,,,
Game #16 - Duke 1-13-24 (FINAL),368.64463333333333,14.0001666666667,DEFENSE,9,,"P/R, P/R",,,"#14 Reeves, #2 George, #5 Gapare, #12 Claude, #13 Kelly",,O2,,,,,
Game #16 - Duke 1-13-24 (FINAL),405.6284666666668,14.533433333333278,DEFENSE,10,Opp Off Reb,P/R,,,"#14 Reeves, #2 George, #5 Gapare, #12 Claude, #13 Kelly",,X3,,,,,
Game #16 - Duke 1-13-24 (FINAL),420.16190000000006,12.166799999999967,DEFENSE,11,,P/R,,,"#14 Reeves, #2 George, #5 Gapare, #12 Claude, #13 Kelly",,O3,,,,,
Game #16 - Duke 1-13-24 (FINAL),444.91223333333323,9.116766667000093,DEFENSE,12,"Transition D, D Foul",,,,"#14 Reeves, #2 George, #5 Gapare, #12 Claude, #13 Kelly",,X2F,,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),456.60343333333344,8.01656666666645,DEFENSE,13,,,,,"#14 Reeves, #2 George, #5 Gapare, #12 Claude, #13 Kelly",,FT - MI,,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),479.08696666666674,3.0,DEFENSE,14,,,,,"#14 Reeves, #2 George, #5 Gapare, #12 Claude, #13 Kelly",,FT - MK,,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),512.9539666666667,17.25020000066661,DEFENSE,15,D Foul,POST,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #11 Ndongo, #13 Kelly",,,,,,,
Game #16 - Duke 1-13-24 (FINAL),549.538,12.399799999999914,DEFENSE,16,"Zone D, BLOB Def",P/R,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #11 Ndongo, #13 Kelly",,O3,,,,,
Game #16 - Duke 1-13-24 (FINAL),577.9880000003334,10.866833332999931,DEFENSE,17,,DK/MVMT,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #11 Ndongo, #13 Kelly",,TO,,,,,
Game #16 - Duke 1-13-24 (FINAL),608.4050333333332,15.983566667000105,DEFENSE,18,"SLOB Def, Opp Off Reb",P/R,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #11 Ndongo, #13 Kelly",,X3,,,,,
Game #16 - Duke 1-13-24 (FINAL),624.3886000003333,5.916733332999911,DEFENSE,19,,OREB,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #11 Ndongo, #13 Kelly",,O3,,,,,
Game #16 - Duke 1-13-24 (FINAL),637.9720666673334,13.816866665999896,DEFENSE,20,,P/R,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #11 Ndongo, #13 Kelly",,X2,,,,,
Game #16 - Duke 1-13-24 (FINAL),705.9728333333333,33.66710000000012,DEFENSE,21,Opp Off Reb,POST,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #24 Abram, #10 Dowuona",,X2,,,,,
Game #16 - Duke 1-13-24 (FINAL),739.6399333333334,10.566800000000057,DEFENSE,22,,DK/MVMT,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #24 Abram, #10 Dowuona",,X3,,,,,
Game #16 - Duke 1-13-24 (FINAL),770.5236,12.116766667333422,DEFENSE,23,Transition D,,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #24 Abram, #10 Dowuona",,O3,,TRANSITION,,,
Game #16 - Duke 1-13-24 (FINAL),800.7738999999999,30.91710000033345,DEFENSE,24,D Foul,ISO,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #24 Abram, #10 Dowuona",,X2F,,,,,
Game #16 - Duke 1-13-24 (FINAL),840.6603999999998,5.75,DEFENSE,25,,ISO,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #10 Dowuona, #24 Abram",,FT - MK,,,,,
Game #16 - Duke 1-13-24 (FINAL),854.2438333333332,4.80006666666668,DEFENSE,26,,ISO,,,"#14 Reeves, #1 Sturdivant, #3 Coleman, #10 Dowuona, #24 Abram, #10 Dowuona",,FT - MK,,,,,
