Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,PLAYERS,Result,SHOT AREA,TRANSITION,Ungrouped,Notes,Flags
Game #18 - UVA 1-20-24 (FINAL),2265.621900000333,8.0,FGA - George #2,5,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3242.712966666667,8.0,FGA - George #2,6,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3315.5800666666673,8.0,FGA - George #2,7,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3924.9338000000007,8.0,FGA - George #2,8,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3992.4509000000007,8.0,FGA - George #2,9,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),347.80184444444444,8.0,FGA - Ndongo #11,1,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),1438.959111111111,8.0,FGA - Ndongo #11,2,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),1912.6447777777778,8.0,FGA - Ndongo #11,3,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),2755.8784000000005,8.0,FGA - Ndongo #11,4,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),2886.8459000000003,8.0,FGA - Ndongo #11,5,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3016.957522222223,8.0,FGA - Ndongo #11,6,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3485.9062111111116,8.0,FGA - Ndongo #11,7,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3525.414266666334,8.0,FGA - Ndongo #11,8,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3781.5646000000006,8.0,FGA - Ndongo #11,9,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),510.7735666666667,8.000000000000057,FGA - Sturdivant #1,1,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),660.6131222222223,8.0,FGA - Sturdivant #1,2,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),722.1453999996668,8.0,FGA - Sturdivant #1,3,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),1468.5231,8.0,FGA - Sturdivant #1,4,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),2477.189900000333,8.0,FGA - Sturdivant #1,5,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),2526.7412000003333,8.0,FGA - Sturdivant #1,6,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3298.388511111112,8.0,FGA - Sturdivant #1,7,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3859.324966666334,8.0,FGA - Sturdivant #1,8,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3930.7917888888896,8.0,FGA - Sturdivant #1,9,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),569.0519666666667,8.0,FGA - Coleman #3,1,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),683.7526666666668,8.0,FGA - Coleman #3,2,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),851.0687444444445,8.0,FGA - Coleman #3,3,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),1034.076866667,8.0,FGA - Coleman #3,4,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),1135.7942,8.0,FGA - Coleman #3,5,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),2443.6229999999996,8.0,FGA - Coleman #3,6,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3183.2727000000004,8.0,FGA - Coleman #3,7,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),604.7354999996667,8.0,FGA - Gapare #5,1,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),765.3908111111111,8.0,FGA - Gapare #5,2,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),2143.317622222222,8.0,FGA - Claude #12,1,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),2529.495544444444,8.0,FGA - Claude #12,2,,,,,,,,,,,,
Game #18 - UVA 1-20-24 (FINAL),3319.103277777778,8.0,FGA - Claude #12,3,,,,,,,,,,,,
